class,fn,duration
0,pydoc3.12.wav,0.0007029478458049886
0,kvm-spice.wav,0.0025170068027210884
0,x86_64-linux-gnu-gprof.wav,0.5795238095238096
0,ssh.wav,4.801201814058957
0,ntfsls.wav,0.15961451247165534
0,unicode_start.wav,0.01596371882086168
0,gcov-tool-12.wav,3.4845124716553286
0,gcc-ranlib.wav,0.20120181405895693
0,pdftocairo.wav,1.0130385487528344
0,fc-query.wav,0.08369614512471656
0,tracker3-export.wav,1.1590702947845806
0,brave-browser-stable.wav,0.010498866213151927
0,vboxballoonctrl.wav,0.015487528344671202
0,hd.wav,0.26954648526077096
0,mkfontscale.wav,0.2479591836734694
0,xkill.wav,0.08328798185941043
0,date.wav,0.6185260770975056
0,tsort.wav,0.2702267573696145
0,qemu-system-x86_64-microvm.wav,40.53122448979592
0,pinentry-curses.wav,0.340702947845805
0,systemd-firstboot.wav,0.34170068027210887
0,add-apt-repository.wav,0.09333333333333334
0,objdump.wav,2.262380952380952
0,lzma.wav,0.5048299319727891
0,lspci.wav,0.5813832199546485
0,lto-dump-13.wav,186.08732426303854
0,aconnect.wav,0.1301360544217687
0,isdv4-serial-debugger.wav,0.10655328798185941
0,which.wav,0.0063718820861678
0,zipgrep.wav,0.017006802721088437
0,diff3.wav,0.33993197278911563
0,lsblk.wav,0.85
0,diff.wav,0.7812925170068027
0,kmod.wav,0.9885034013605443
0,pyserial-miniterm.wav,0.005759637188208617
0,pipewire-pulse.wav,0.08369614512471656
0,delv.wav,0.2604308390022676
0,infocmp.wav,0.38555555555555554
0,enchant-2.wav,0.12972789115646258
0,fc-list.wav,0.08369614512471656
0,gnome-thumbnail-font.wav,0.15303854875283446
0,vi.wav,9.84374149659864
0,toe.wav,0.12972789115646258
0,xdg-dbus-proxy.wav,0.33780045351473925
0,xclip-pastefile.wav,0.0010204081632653062
0,gnome-font-viewer.wav,0.48002267573696145
0,gnome-session-inhibit.wav,0.12977324263038548
0,gcc-12.wav,7.890907029478458
0,x86_64-linux-gnu-size.wav,0.1770294784580499
0,aa-enabled.wav,0.10650793650793651
0,ipcmk.wav,0.13054421768707483
0,gcc-ar-13.wav,0.20120181405895693
0,gdbus.wav,0.29272108843537414
0,hp-logcapture.wav,0.07077097505668935
0,newgidmap.wav,0.23757369614512472
0,dot.wav,0.08238095238095237
0,brltty-morse.wav,1.501201814058957
0,base64.wav,0.22378684807256236
0,xinput.wav,0.34174603174603174
0,getsubids.wav,0.08324263038548753
0,x86_64-linux-gnu-gcc-nm-13.wav,0.20120181405895693
0,bcomps.wav,0.12909297052154195
0,head.wav,0.24700680272108844
0,ibus.wav,0.29263038548752834
0,view.wav,9.84374149659864
0,fc-pattern.wav,0.08369614512471656
0,word-list-compress.wav,0.08324263038548753
0,mimeopen.wav,0.05444444444444444
0,pw-midiplay.wav,0.8035147392290249
0,xdg-icon-resource.wav,0.17049886621315194
0,h2ph.wav,0.16591836734693877
0,ntfs-3g.probe.wav,0.08369614512471656
0,inetutils-telnet.wav,1.0326757369614512
0,zipnote.wav,0.36247165532879816
0,fastboot.wav,2.8675056689342404
0,systemd-socket-activate.wav,0.176984126984127
0,vmwarectrl.wav,0.08301587301587302
0,fc-match.wav,0.08369614512471656
0,gpic.wav,1.1383900226757369
0,linux64.wav,0.15494331065759637
0,cpp.wav,9.957936507936507
0,zstdless.wav,0.0013605442176870747
0,psfaddtable.wav,0.1300907029478458
0,iconv.wav,0.38614512471655327
0,gv2gml.wav,0.12909297052154195
0,sccmap.wav,0.12909297052154195
0,unzipsfx.wav,0.4322675736961451
0,tclsh8.6.wav,0.08238095238095237
0,sha384sum.wav,0.22324263038548753
0,btattach.wav,0.17657596371882087
0,perl5.38-x86_64-linux-gnu.wav,0.08328798185941043
0,cd-it8.wav,0.15290249433106576
0,fdp.wav,0.08238095238095237
0,gts2oogl.wav,0.181156462585034
0,x86_64-linux-gnu-gcc.wav,9.957936507936507
0,desktop-file-edit.wav,0.5371655328798186
0,gts-config.wav,0.015827664399092972
0,distro-info.wav,0.15634920634920635
0,c89.wav,0.0026757369614512473
0,strings.wav,0.17793650793650795
0,bzgrep.wav,0.02163265306122449
0,zipinfo.wav,1.012766439909297
0,gdm-screenshot.wav,0.10709750566893424
0,getfacl.wav,0.17662131519274377
0,varlinkctl.wav,0.176984126984127
0,ldapdelete.wav,0.3860997732426304
0,foo2hbpl2.wav,0.18006802721088436
0,ntfsrecover.wav,0.5945351473922903
0,tempfile.wav,0.08328798185941043
0,zforce.wav,0.012040816326530613
0,resizepart.wav,0.1301360544217687
0,btmon.wav,5.70718820861678
0,dpkg-parsechangelog.wav,0.028276643990929703
0,ntfscluster.wav,0.22306122448979593
0,grub-glue-efi.wav,0.5974829931972789
0,ssh-argv0.wav,0.008480725623582767
0,VBoxSDL.wav,0.015487528344671202
0,x86_64-linux-gnu-gcov-12.wav,4.2976190476190474
0,sudo.wav,1.5758503401360544
0,x86_64-linux-gnu-readelf.wav,4.474625850340136
0,hp-timedate.wav,0.01943310657596372
0,ntfstruncate.wav,0.15294784580498866
0,pod2man.wav,0.10736961451247165
0,sdptool.wav,0.7773015873015873
0,plymouth.wav,0.26900226757369616
0,systemd-tmpfiles.wav,0.6660544217687074
0,apt-key.wav,0.1627437641723356
0,rrsync.wav,0.07188208616780045
0,gxl2gv.wav,0.24628117913832198
0,kill.wav,0.1301360544217687
0,gnome-control-center.wav,45.26455782312925
0,foo2lava-wrapper.wav,0.11408163265306122
0,nautilus.wav,7.950907029478458
0,fakeroot-tcp.wav,0.022857142857142857
0,gp-display-text.wav,1.662607709750567
0,perl.wav,22.78546485260771
0,tapestat.wav,0.153718820861678
0,gstreamer-codec-install.wav,0.12882086167800452
0,iecset.wav,0.15335600907029479
0,udevadm.wav,8.160884353741496
0,ypdomainname.wav,0.12927437641723355
0,tclsh.wav,0.08238095238095237
0,xwd.wav,0.17621315192743764
0,apt.wav,0.10696145124716554
0,boltctl.wav,0.7133560090702948
0,numastat.wav,0.20668934240362813
0,pygmentize.wav,0.0014512471655328798
0,ld.wav,7.7050566893424035
0,pwd.wav,0.20056689342403627
0,ppdi.wav,0.5254648526077097
0,fallocate.wav,0.15335600907029479
0,gvpack.wav,0.15340136054421769
0,lslocks.wav,0.17884353741496598
0,choom.wav,0.1301360544217687
0,ibus-table-createdb.wav,0.006712018140589569
0,xcutsel.wav,0.10800453514739229
0,systemd-inhibit.wav,0.13068027210884353
0,systemd-ac-power.wav,0.08410430839002267
0,spa-monitor.wav,0.08428571428571428
0,gio-querymodules.wav,0.10650793650793651
0,migrate-pubring-from-classic-gpg.wav,0.017777777777777778
0,whiptail.wav,0.17535147392290248
0,keepassxc.wav,32.91707482993197
0,switcherooctl.wav,0.027936507936507936
0,chcon.wav,0.33988662131519276
0,rotatelogs.wav,0.15340136054421769
0,zcat.wav,0.011496598639455782
0,ldapexop.wav,0.3860090702947846
0,ssh-add.wav,1.7093650793650794
0,deb-systemd-invoke.wav,0.040680272108843535
0,ipcs.wav,0.22301587301587303
0,lsattr.wav,0.08333333333333333
0,tnftp.wav,1.0619727891156463
0,gp-collect-app.wav,1.0124489795918368
0,dconf.wav,0.3614739229024943
0,vdir.wav,0.8070068027210885
0,libnetcfg.wav,0.08968253968253968
0,pw-midirecord.wav,0.8035147392290249
0,faked-sysv.wav,0.17666666666666667
0,gcc-13.wav,9.957936507936507
0,dh_installxmlcatalogs.wav,0.05378684807256236
0,ed.wav,0.34015873015873016
0,xfontsel.wav,0.2548072562358277
0,rpcgen.wav,0.5493650793650794
0,sha1sum.wav,0.22324263038548753
0,scp-dbus-service.wav,0.0007482993197278912
0,tail.wav,0.36324263038548754
0,setsid.wav,0.08369614512471656
0,gcov.wav,6.294988662131519
0,pic.wav,1.1383900226757369
0,find.wav,1.1582086167800454
0,gcr-viewer-gtk4.wav,0.17653061224489797
0,google-chrome-stable.wav,0.010748299319727891
0,gnome-shell-test-tool.wav,0.0647845804988662
0,mesg.wav,0.08369614512471656
0,nm-connection-editor.wav,5.311904761904762
0,gcr-viewer.wav,0.08365079365079366
0,lpstat.wav,0.2245124716553288
0,fgconsole.wav,0.08365079365079366
0,pw-loopback.wav,0.10691609977324264
0,x86_64-linux-gnu-objcopy.wav,0.9675510204081633
0,evince-thumbnailer.wav,0.10696145124716554
0,gdk-pixbuf-pixdata.wav,0.08333333333333333
0,runc.wav,55.59049886621315
0,scanimage.wav,0.3898185941043084
0,docker-compose.wav,0.0058956916099773245
0,dpkg-split.wav,0.5722222222222222
0,xkbwatch.wav,0.13471655328798185
0,bzip2recover.wav,0.10646258503401361
0,xhost.wav,0.10655328798185941
0,strace.wav,11.8337641723356
0,sss_ssh_authorizedkeys.wav,0.19938775510204082
0,cpan.wav,0.04764172335600907
0,run-with-aspell.wav,0.0005668934240362812
0,ntfscmp.wav,0.17657596371882087
0,vstp.wav,0.15213151927437643
0,pkcon.wav,0.3154875283446712
0,dir.wav,0.8070068027210885
0,systemd.wav,0.5717687074829932
0,groups.wav,0.20056689342403627
0,x86_64-linux-gnu-gcov-dump-13.wav,5.760566893424036
0,dpkg-maintscript-helper.wav,0.12045351473922902
0,x86_64-linux-gnu-lto-dump-13.wav,186.08732426303854
0,ucs2any.wav,0.1520408163265306
0,markdown-it.wav,0.0014965986394557824
0,htpasswd.wav,0.15294784580498866
0,on_ac_power.wav,0.012879818594104309
0,orca-dm-wrapper.wav,0.0006349206349206349
0,crontab.wav,0.22510204081632654
0,xgc.wav,0.40877551020408165
0,xditview.wav,0.6279138321995464
0,systemd-cryptenroll.wav,0.4119501133786848
0,dpkg-genchanges.wav,0.10428571428571429
0,software-properties-gtk.wav,0.023718820861678005
0,pydoc3.wav,0.0007029478458049886
0,debconf-show.wav,0.010589569160997733
0,bluemoon.wav,0.22301587301587303
0,debconf-copydb.wav,0.009977324263038548
0,namei.wav,0.1301360544217687
0,twopi.wav,0.08238095238095237
0,xmag.wav,0.2574829931972789
0,xsetroot.wav,0.10655328798185941
0,lsipc.wav,0.29267573696145127
0,ntfsfallocate.wav,0.15340136054421769
0,gdk-pixbuf-thumbnailer.wav,0.10700680272108844
0,busctl.wav,0.5493650793650794
0,svlc.wav,0.0004988662131519275
0,tracker3-import.wav,0.1081859410430839
0,[.wav,0.3162585034013605
0,ntfsmove.wav,0.17662131519274377
0,alsaloop.wav,0.483968253968254
0,grub-syslinux2cfg.wav,4.049002267573696
0,bc.wav,0.5274603174603174
0,fprintd-verify.wav,0.501655328798186
0,rsync.wav,2.915079365079365
0,md5sum.textutils.wav,0.22324263038548753
0,ptargrep.wav,0.025147392290249433
0,im-config.wav,0.06428571428571428
0,cd-fix-profile.wav,0.15290249433106576
0,piconv.wav,0.04764172335600907
0,grub-fstest.wav,4.981519274376417
0,sbsiglist.wav,0.08501133786848072
0,expr.wav,0.2464625850340136
0,pw-encplay.wav,0.8035147392290249
0,codepage.wav,0.08324263038548753
0,x86_64-linux-gnu-gcov-tool.wav,5.505102040816326
0,Xephyr.wav,13.871995464852608
0,nawk.wav,0.9683219954648526
0,networkctl.wav,0.7118140589569161
0,loginctl.wav,0.386734693877551
0,calibrate_ppa.wav,0.15340136054421769
0,oem-getlogs.wav,0.048458049886621314
0,hp-info.wav,0.03659863945578231
0,watchgnupg.wav,0.12972789115646258
0,xrandr.wav,0.38573696145124714
0,uuidparse.wav,0.1301360544217687
0,rev.wav,0.08369614512471656
0,python3.wav,45.460204081632654
0,debconf-escape.wav,0.004036281179138322
0,lzgrep.wav,0.058820861678004537
0,hp-check.wav,0.22777777777777777
0,zenity.wav,0.7479138321995464
0,gtf.wav,0.10655328798185941
0,xfd.wav,0.23249433106575965
0,top.wav,0.7647845804988662
0,pygettext3.wav,0.1375736961451247
0,update-alternatives.wav,0.3391609977324263
0,localedef.wav,1.8525850340136054
0,xlsatoms.wav,0.08328798185941043
0,x86_64-linux-gnu-gcc-12.wav,7.890907029478458
0,vboxheadless.wav,0.015487528344671202
0,cpan5.38-x86_64-linux-gnu.wav,0.04775510204081632
0,pdb3.12.wav,0.39399092970521543
0,clear_console.wav,0.0828344671201814
0,env.wav,0.27276643990929705
0,pgrep.wav,0.20034013605442177
0,dh_perl_openssl.wav,0.0091156462585034
0,routel.wav,0.00963718820861678
0,udisksctl.wav,0.3623356009070295
0,wish.wav,0.08238095238095237
0,fgrep.wav,0.0004761904761904762
0,gatttool.wav,0.6713605442176871
0,tracepath.wav,0.10560090702947846
0,dockerd-rootless.sh.wav,0.041337868480725626
0,gcov-dump-12.wav,3.3446485260770977
0,pstree.wav,0.20528344671201815
0,systemd-repart.wav,1.1335374149659865
0,zip.wav,1.2017913832199547
0,linux-version.wav,0.015532879818594105
0,x86_64-linux-gnu-gcov-tool-13.wav,5.505102040816326
0,gvcolor.wav,0.28129251700680274
0,x86_64-linux-gnu-c++filt.wav,0.12950113378684808
0,screendump.wav,0.08324263038548753
0,script.wav,0.3158956916099773
0,hostid.wav,0.20056689342403627
0,baobab.wav,1.3147165532879819
0,check-language-support.wav,0.015941043083900226
0,lspgpot.wav,0.0063718820861678
0,vboximg-mount.wav,0.7610657596371883
0,lsmod.wav,0.9885034013605443
0,hexdump.wav,0.26954648526077096
0,nmtui-connect.wav,4.583877551020408
0,oclock.wav,0.13612244897959183
0,jpgicc.wav,0.19988662131519275
0,ppdmerge.wav,0.10691609977324264
0,virtualbox.wav,0.015487528344671202
0,rsync-ssl.wav,0.029365079365079365
0,x86_64-linux-gnu-gcov-tool-12.wav,3.4845124716553286
0,gdbtui.wav,0.0009523809523809524
0,ptx.wav,0.31684807256235825
0,nautilus-sendto.wav,0.12927437641723355
0,lwp-request.wav,0.09235827664399093
0,zstdgrep.wav,0.02217687074829932
0,rootlesskit-docker-proxy.wav,44.796893424036284
0,pidof.wav,0.15249433106575963
0,xeyes.wav,0.186734693877551
0,gcov-dump.wav,5.760566893424036
0,sdiff.wav,0.29276643990929707
0,edgepaint.wav,0.5475056689342404
0,pdfunite.wav,0.17662131519274377
0,linux32.wav,0.15494331065759637
0,hp-colorcal.wav,0.05292517006802721
0,readlink.wav,0.2464625850340136
0,catman.wav,0.17884353741496598
0,spice-vdagent.wav,0.4575283446712018
0,seq.wav,0.2934467120181406
0,VBoxManage.wav,0.015487528344671202
0,xcmsdb.wav,0.20374149659863947
0,slxdecode.wav,0.10655328798185941
0,sum.wav,0.20002267573696145
0,kbd_mode.wav,0.08537414965986395
0,resolvectl.wav,0.9213378684807256
0,tracker3-help.wav,0.08324263038548753
0,run-parts.wav,0.15594104308390022
0,migratepages.wav,0.08369614512471656
0,x86_64-linux-gnu-strip.wav,0.9677324263038549
0,xkbcomp.wav,1.2547165532879818
0,xcursorgen.wav,0.12968253968253968
0,hp-align.wav,0.05331065759637188
0,ps2txt.wav,0.0038095238095238095
0,pw-cat.wav,0.8035147392290249
0,sg.wav,0.23077097505668934
0,wget.wav,2.6648299319727893
0,xsubpp.wav,0.029523809523809525
0,ld.so.wav,1.3416099773242631
0,cifsiostat.wav,0.1537641723356009
0,brltty-tune.wav,1.5480045351473923
0,unzip.wav,1.012766439909297
0,gst-typefind-1.0.wav,0.10655328798185941
0,pdfdetach.wav,0.13081632653061223
0,pw-mon.wav,0.5483673469387755
0,dbus-daemon.wav,1.3391156462585034
0,chage.wav,0.4094557823129252
0,setpci.wav,0.17662131519274377
0,h2xs.wav,0.3456689342403628
0,gamma4scanimage.wav,0.08328798185941043
0,tee.wav,0.22378684807256236
0,desktop-file-validate.wav,0.46913832199546485
0,xdg-settings.wav,0.21802721088435373
0,dbiprof.wav,0.03541950113378685
0,cpio.wav,0.7994331065759637
0,esc-m.wav,0.08242630385487529
0,static-sh.wav,12.04451247165533
0,pdf2ps.wav,0.005396825396825397
0,update-manager.wav,0.0272562358276644
0,dockerd-rootless-setuptool.sh.wav,0.08435374149659863
0,shred.wav,0.31666666666666665
0,bpftrace.wav,12.758616780045351
0,ldapadd.wav,0.3860090702947846
0,grub-ntldr-img.wav,0.22310657596371883
0,x86_64-linux-gnu-gp-display-html.wav,3.639342403628118
0,systemd-cryptsetup.wav,0.45852607709750565
0,airscan-discover.wav,0.8992063492063492
0,file2brl.wav,0.15249433106575963
0,tracker3-endpoint.wav,0.13276643990929704
0,tracker3-extract.wav,0.13126984126984126
0,sed.wav,0.6421088435374149
0,ijs_pxljr.wav,0.200702947845805
0,pdfimages.wav,0.22387755102040816
0,systemd-notify.wav,0.15503401360544217
0,x86_64-linux-gnu-gold.wav,18.315895691609978
0,POST.wav,0.09235827664399093
0,git-shell.wav,3.627278911564626
0,chsh.wav,0.2539909297052154
0,vbox-img.wav,2.572312925170068
0,gpgsm.wav,2.9106802721088436
0,xzgrep.wav,0.058820861678004537
0,ngettext.wav,0.19979591836734695
0,lzfgrep.wav,0.058820861678004537
0,getkeycodes.wav,0.08365079365079366
0,sotruss.wav,0.024671201814058956
0,dpkg-mergechangelogs.wav,0.0517233560090703
0,wc.wav,0.3167120181405896
0,brltty-atb.wav,1.1296825396825396
0,hp-clean.wav,0.04117913832199546
0,gtk4-query-settings.wav,0.08328798185941043
0,ctstat.wav,0.13176870748299319
0,spd-say.wav,0.1810204081632653
0,tty.wav,0.20056689342403627
0,grdctl.wav,0.4088208616780045
0,grops.wav,0.9438775510204082
0,gs.wav,0.08238095238095237
0,l2ping.wav,0.08333333333333333
0,systemd-ask-password.wav,0.10809523809523809
0,xinit.wav,0.12972789115646258
0,gtk4-update-icon-cache.wav,0.22505668934240364
0,stdbuf.wav,0.2934467120181406
0,gp-archive.wav,0.9205215419501134
0,pinentry.wav,0.4336281179138322
0,dpkg-buildflags.wav,0.04748299319727891
0,patchwork.wav,0.08238095238095237
0,xmessage.wav,0.13485260770975058
0,ex.wav,9.84374149659864
0,usbreset.wav,0.08324263038548753
0,sha512sum.wav,0.22324263038548753
0,nproc.wav,0.20056689342403627
0,gnome-logs.wav,0.9921768707482993
0,trust.wav,1.3394784580498866
0,nc.wav,0.2245124716553288
0,grub-mkpasswd-pbkdf2.wav,0.6464625850340137
0,ctr.wav,156.87902494331067
0,gcc-nm.wav,0.20120181405895693
0,gtk4-launch.wav,0.10741496598639456
0,psfgettable.wav,0.1300907029478458
0,ppdpo.wav,0.43258503401360543
0,colcrt.wav,0.08374149659863946
0,prezip-bin.wav,0.08324263038548753
0,foo2hp2600-wrapper.wav,0.1091156462585034
0,xstdcmap.wav,0.08668934240362812
0,pdffonts.wav,0.13099773242630386
0,cc.wav,9.957936507936507
0,id.wav,0.22378684807256236
0,lneato.wav,0.009002267573696146
0,gslp.wav,0.0022222222222222222
0,chown.wav,0.33988662131519276
0,mv.wav,0.781156462585034
0,sudoreplay.wav,0.5572562358276644
0,apport-collect.wav,0.013401360544217688
0,umax_pp.wav,1.018344671201814
0,setterm.wav,0.19979591836734695
0,realpath.wav,0.2464625850340136
0,infobrowser.wav,1.403514739229025
0,py3compile.wav,0.07571428571428572
0,wpctl.wav,0.26945578231292516
0,speech-dispatcher.wav,1.221655328798186
0,foo2zjs-pstops.wav,0.017233560090702947
0,bmtoa.wav,0.08337868480725624
0,memhog.wav,0.08396825396825397
0,gtstemplate.wav,0.03487528344671202
0,fmt.wav,0.22378684807256236
0,xdriinfo.wav,0.08328798185941043
0,eps2eps.wav,0.003854875283446712
0,mpris-proxy.wav,0.5261451247165533
0,prtstat.wav,0.10691609977324264
0,gettext.wav,0.19979591836734695
0,hex2hcd.wav,0.10691609977324264
0,xmodmap.wav,0.2480045351473923
0,lspower.wav,0.007074829931972789
0,gdb.wav,66.57907029478459
0,dig.wav,0.8758049886621315
0,rmdir.wav,0.2696825396825397
0,mountpoint.wav,0.10691609977324264
0,xsetwacom.wav,0.34764172335600907
0,bzless.wav,0.007596371882086168
0,foo2zjs.wav,0.2498639455782313
0,showconsolefont.wav,0.10687074829931972
0,open.wav,0.14804988662131519
0,qemu-system-i386.wav,149.35920634920635
0,update-mime-database.wav,0.4317233560090703
0,bzfgrep.wav,0.02163265306122449
0,dpkg-buildpackage.wav,0.1987528344671202
0,psfstriptable.wav,0.1300907029478458
0,g++.wav,9.981156462585034
0,ldappasswd.wav,0.3860090702947846
0,perli11ndoc.wav,0.3379365079365079
0,unattended-upgrades.wav,0.5645578231292517
0,x86_64-linux-gnu-gprofng.wav,0.8033786848072563
0,bzcmp.wav,0.012857142857142857
0,tred.wav,0.0826530612244898
0,rtstat.wav,0.13176870748299319
0,splain.wav,0.11049886621315193
0,vcs-run.wav,0.03943310657596372
0,qemu-system-x86_64.wav,149.67612244897958
0,dbus-cleanup-sockets.wav,0.08319727891156463
0,m2300w-wrapper.wav,0.08287981859410432
0,gslj.wav,0.0022448979591836735
0,gitk.wav,2.279455782312925
0,xkbevd.wav,0.22306122448979593
0,gio.wav,0.594671201814059
0,expiry.wav,0.15417233560090704
0,adb.wav,3.8885034013605444
0,apport-cli.wav,0.07748299319727892
0,tracker3-sql.wav,3.9223356009070294
0,poff.wav,0.0163265306122449
0,systemd-id128.wav,0.13054421768707483
0,sha256sum.wav,0.22324263038548753
0,users.wav,0.20056689342403627
0,xsm.wav,0.573265306122449
0,sprof.wav,0.20015873015873015
0,jsondiff.wav,0.005941043083900227
0,xlogo.wav,0.13485260770975058
0,axfer.wav,0.501655328798186
0,mscompress.wav,0.08328798185941043
0,debian-distro-info.wav,0.17993197278911566
0,foo2ddst-wrapper.wav,0.098140589569161
0,ps2pdf.wav,0.0017913832199546486
0,setarch.wav,0.15494331065759637
0,ibus-setup.wav,0.0069387755102040816
0,debconf.wav,0.01650793650793651
0,mingle.wav,0.4319047619047619
0,debconf-apt-progress.wav,0.0673922902494331
0,nano.wav,1.5821088435374149
0,msexpand.wav,0.08328798185941043
0,systemd-delta.wav,0.1537641723356009
0,cloud-id.wav,0.005759637188208617
0,chardet.wav,0.0014965986394557824
0,appstreamcli.wav,0.8026530612244898
0,fusermount.wav,0.22301587301587303
0,host.wav,0.69
0,groff.wav,0.5488662131519274
0,lsmem.wav,0.22301587301587303
0,ffmpeg.wav,1.9417913832199547
0,printer-profile.wav,0.03222222222222222
0,preconv.wav,0.33970521541950116
0,dbiproxy.wav,0.030816326530612243
0,seahorse.wav,6.402925170068027
0,xbiff.wav,0.14047619047619048
0,systemd-detect-virt.wav,0.10732426303854875
0,scp.wav,0.7815192743764172
0,ld.bfd.wav,7.7050566893424035
0,red.wav,0.0007482993197278912
0,gtk4-broadwayd.wav,0.8031519274376417
0,dnsdomainname.wav,0.12927437641723355
0,fwupdtool.wav,0.6405215419501133
0,gsbj.wav,0.0022222222222222222
0,mawk.wav,0.9683219954648526
0,x86_64-linux-gnu-objdump.wav,2.262380952380952
0,watch.wav,0.179297052154195
0,last.wav,0.19979591836734695
0,logger.wav,0.22646258503401362
0,ln.wav,0.31666666666666665
0,gtk4-path-tool.wav,0.29267573696145127
0,amixer.wav,0.3627891156462585
0,update-desktop-database.wav,0.15340136054421769
0,networkd-dispatcher.wav,0.11566893424036281
